행정동코드,자치구,행정동,adm_cd8,level_외출커뮤적은,level_이동횟수,level_배달식재료,level_독거비율,level_인프라,level_인구,delta_외출커뮤적은,delta_이동횟수,delta_배달식재료,delta_독거비율,adm_cd8_str,infra_slope,infra_delta,infra_recent,dep_2022,dep_2023,dep_2024,dep_2025,dep_slope_annual,label_slope,label_entry
1117068,구로구,오류2동,11530780,18.79143276587451,27.87986111111111,1.6004166666666666,0.09771335326335501,495.1875,4617.055833333333,4.864356690473205,-11.293611111111115,0.04638888888888859,-0.004431490912502584,11530780,-2.054411764705882,-26.0,463.0,41.1,56.4,49.0,49.1,1.6600000000000001,1,0.0
1117069,구로구,수궁동,11530790,13.558950502758234,27.03736111111111,1.3452777777777778,0.09170458869357198,330.9375,2714.9489583333334,3.2020989944835314,-10.444722222222222,0.0,-0.002367461226870607,11530790,-2.804411764705882,-30.25,305.0,33.9,46.6,40.4,37.9,0.5799999999999997,0,0.0
1117070,구로구,가리봉동,11530595,46.55775428188984,20.159166666666664,1.0205555555555557,0.26783807630163203,489.0,3992.1022916666666,11.228935880664757,-7.572777777777777,0.27833333333333354,0.007801479096455566,11530595,-4.935294117647059,-60.5,435.0,60.8,78.7,65.8,63.2,-0.5699999999999988,0,0.0
1117071,구로구,구로2동,11530530,76.83215993531314,23.240833333333335,1.4612500000000002,0.1619311232719009,1065.6875,6011.041875,3.035124573818152,-9.02388888888889,-0.2319444444444445,0.02795561275622352,11530530,-6.633823529411765,-84.5,998.0,83.4,92.5,90.3,86.4,0.6799999999999997,0,0.0
1117072,구로구,개봉1동,11530740,16.85712327586141,25.874861111111112,1.5540277777777778,0.20293456877942923,628.375,4303.150625,2.07186455938829,-10.153611111111111,-0.13916666666666644,-0.06349468407508,11530740,-3.761764705882353,-45.25,596.0,52.5,59.5,49.4,54.5,-0.41000000000000014,0,0.0
1118051,금천구,가산동,11545510,42.297148475019085,22.670555555555552,1.5308333333333333,0.18576137586566024,2856.0625,3497.0927083333336,5.246814161072933,-9.442222222222224,-0.18555555555555547,0.0007130891598834399,11545510,35.275,430.0,2865.0,75.4,86.8,84.1,75.7,-0.18000000000000113,0,0.0
1118052,금천구,독산1동,11545610,16.82544440504796,25.158055555555556,1.67,0.12993309979038614,1294.75,4368.6675000000005,2.595777856570752,-9.683888888888887,0.0,0.0011981939988444934,11545610,-6.4676470588235295,-77.25,1217.0,54.4,66.4,63.2,64.3,2.6499999999999995,1,1.0
1118053,금천구,독산2동,11545620,22.977219224101884,23.11611111111111,1.4148611111111111,0.22013645748241734,404.125,3189.966458333334,7.753894885129569,-8.896666666666672,0.13916666666666666,0.01097542200686416,11545620,-1.7823529411764707,-20.75,387.0,49.4,65.3,57.8,57.3,1.6199999999999997,1,1.0
1118054,금천구,독산3동,11545630,36.3371012493118,22.87625,1.4612500000000002,0.20736773428468497,748.0625,4837.115833333333,5.9024641680430605,-8.499722222222225,-0.2319444444444445,0.0047545146860431264,11545630,-6.177941176470588,-73.25,692.0,64.3,73.1,71.4,68.3,1.0300000000000011,0,0.0
1118055,금천구,독산4동,11545640,21.08104243006307,21.599583333333335,1.2293055555555554,0.22913816614718704,399.375,2785.570208333333,-1.429307082348359,-8.53027777777778,0.32472222222222236,0.005147536028483779,11545640,-2.0088235294117647,-23.5,376.0,48.9,62.6,57.5,54.7,1.230000000000001,1,0.0
1118057,금천구,시흥1동,11545670,32.84472299419273,24.705833333333334,1.6468055555555554,0.13633978226336357,1087.6875,4595.0408333333335,4.788887344947863,-9.610000000000007,0.046388888888889035,0.005276389746735943,11545670,-2.777941176470588,-30.0,1062.0,60.2,74.0,70.0,64.9,1.010000000000001,0,0.0
1118058,금천구,시흥2동,11545680,11.30816149271303,28.1625,1.5540277777777778,0.09222082637168166,155.75,2748.0935416666666,0.827565903462828,-10.852777777777778,0.13916666666666644,0.0015836808626729093,11545680,-1.0029411764705882,-11.5,141.0,28.1,42.8,34.5,33.3,0.729999999999999,0,0.0
1118059,금천구,시흥3동,11545690,9.295200834222815,25.85888888888889,1.368472222222222,0.11955378958340825,241.4375,1571.631666666667,2.2307094426654785,-9.389444444444447,0.04638888888888881,-0.0021088101275441584,11545690,-2.1191176470588236,-24.75,221.0,,44.8,40.7,38.3,-3.25,0,
1118060,금천구,시흥4동,11545700,25.01783237781317,24.199444444444445,1.1365277777777778,0.15719809706844945,259.9375,3013.4718749999997,3.5748907999292108,-9.871111111111109,-0.13916666666666688,0.004586741729678989,11545700,-1.7485294117647059,-22.0,239.0,41.6,52.3,55.2,50.3,2.8999999999999995,1,0.0
1118061,금천구,시흥5동,11545710,19.461124477282866,22.780277777777776,1.577222222222222,0.2120980937585716,410.4375,2750.6908333333336,2.9666399343231546,-8.661111111111111,0.09277777777777763,0.005790961553635732,11545710,-1.9161764705882354,-23.75,391.0,51.9,64.4,59.3,51.3,-0.6900000000000013,0,0.0
1119054,영등포구,여의동,11560540,35.29095302332111,26.212777777777777,1.6004166666666666,0.0496370352902404,2662.375,3970.9170833333333,4.786427286691115,-10.16222222222222,-0.13916666666666666,-0.0011435173138397217,11560540,7.429411764705883,90.25,2668.0,62.6,74.1,75.5,83.5,6.409999999999999,1,0.0
1119055,영등포구,당산1동,11560550,21.20415000952329,23.090694444444445,1.577222222222222,0.1679025097225067,1315.3125,2186.1589583333334,2.463366647620095,-8.8325,0.09277777777777763,-0.0003498252893246734,11560550,-0.9602941176470589,0.5,1259.0,58.8,71.5,65.3,64.3,1.0299999999999998,0,0.0
1119056,영등포구,당산2동,11560560,16.515351388985675,26.3725,1.67,0.06539300960136701,816.625,3280.4691666666663,1.4915194442508692,-10.386111111111106,0.0,-0.0008392711622864785,11560560,-1.4058823529411764,-19.5,800.0,46.4,58.5,51.1,52.4,1.06,0,0.0
1119061,영등포구,양평1동,11560610,14.017580071911883,24.309166666666666,1.2756944444444445,0.13431058822854774,574.1875,1551.1329166666667,2.304839856176235,-9.38111111111111,0.04638888888888881,-1.1670277580422272e-06,11560610,2.445588235294118,29.75,590.0,,,46.8,46.7,-0.09999999999999432,0,
1119062,영등포구,양평2동,11560620,13.463231631894306,25.80291666666667,1.3452777777777776,0.08017595708198927,651.4375,2241.9743750000002,0.14742562510027568,-9.989166666666666,0.09277777777777785,-0.0018621812952778344,11560620,1.5279411764705881,19.5,639.0,39.4,52.0,41.8,46.1,0.9900000000000005,0,0.0
1119063,영등포구,신길1동,11560630,13.14499592802225,24.188750000000002,1.298888888888889,0.21755159911776603,457.4375,2803.625,-1.3944363004889446,-9.018611111111113,0.09277777777777785,-0.02952166225549735,11560630,-1.7544117647058823,-22.25,440.0,46.0,55.2,50.9,51.9,1.3399999999999992,1,0.0
1119065,영등포구,신길3동,11560650,16.878269609384386,23.939305555555556,1.368472222222222,0.18122130023522484,374.4375,2264.3489583333335,-2.9387614409909943,-8.941944444444445,-0.2319444444444445,0.00024809613232795735,11560650,-1.3897058823529411,-17.75,366.0,48.0,53.0,48.2,46.2,-1.019999999999999,0,0.0
1119066,영등포구,신길4동,11560660,9.113735896785087,24.021944444444443,0.5102777777777777,0.13677044877203343,199.0,1903.4181250000001,-0.06191623801461965,-8.509444444444444,0.0,0.0024049958031216734,11560660,0.1323529411764706,1.25,189.0,22.4,32.0,26.9,29.7,1.6800000000000002,1,0.0
1119067,영등포구,신길5동,11560670,18.845624987059843,24.12805555555556,1.1829166666666666,0.1383138117333862,160.625,2352.2183333333332,-0.4495833074530218,-9.405000000000001,-0.5102777777777777,0.002399361894649732,11560670,-1.1852941176470588,-15.5,151.0,39.1,41.5,37.1,36.1,-1.3399999999999999,0,0.0
1119068,영등포구,신길6동,11560680,13.24793878198261,26.554444444444442,1.3916666666666666,0.09882929086000408,454.3125,2542.6433333333334,1.6641224360347806,-10.156111111111112,-0.2783333333333333,-0.0007597235791891033,11560680,-3.972058823529412,-46.75,431.0,40.3,47.8,42.7,43.4,0.420000000000001,0,0.0
1119069,영등포구,신길7동,11560690,4.445398435222172,26.166249999999998,1.3220833333333333,0.07784506625194103,247.4375,1748.245,0.7847586851112096,-10.443611111111114,0.4175,-0.0020261511812720567,11560690,-1.6838235294117647,-22.5,226.0,24.8,42.6,30.0,30.2,0.35999999999999943,0,0.0
1119070,영등포구,대림1동,11560700,18.820741255838353,24.256805555555555,1.2525,0.14973106507427353,417.125,2690.8383333333336,2.194073043878845,-9.594722222222224,0.09277777777777763,0.01365623859494608,11560700,-1.4147058823529413,-15.25,397.0,41.9,55.5,47.1,50.7,1.8000000000000014,1,0.0
1119071,영등포구,대림2동,11560710,32.82980953791139,23.464166666666667,1.1829166666666668,0.1423419422624469,770.625,4303.005208333333,3.958714257510543,-9.735555555555557,-0.04638888888888881,0.003923745162037889,11560710,-3.402941176470588,-38.25,709.0,53.2,65.6,59.6,60.6,1.6200000000000003,1,1.0
1119072,영등포구,대림3동,11560720,21.76481533963861,23.99041666666667,1.3452777777777778,0.138876591121334,757.3125,4350.857083333333,-0.4401862348327761,-9.311944444444446,0.2783333333333333,0.0020605723488531236,11560720,-1.4544117647058823,-16.75,730.0,48.5,62.7,55.8,57.5,2.0099999999999993,1,1.0
1119073,영등포구,영등포본동,11560515,24.894088237964265,23.463194444444444,1.4148611111111111,0.12152229379054189,508.3125,3551.744375,0.06849019073813167,-8.575277777777778,0.13916666666666666,0.014636206813250438,11560515,-2.9808823529411765,-35.25,477.0,48.9,61.2,53.2,52.1,0.16000000000000086,0,0.0
1119074,영등포구,영등포동,11560535,30.0260074062136,23.124444444444443,1.6468055555555554,0.22664497946279172,1712.625,2739.8908333333334,4.288540743128362,-8.77,0.046388888888889035,-0.0044951829945331645,11560535,-1.1529411764705881,-16.25,1676.0,68.9,81.0,72.6,73.2,0.44999999999999857,0,0.0
1119075,영등포구,도림동,11560585,23.774410628996463,24.20402777777778,1.2293055555555554,0.16821071296046824,367.9375,2953.8120833333337,6.7206231864515225,-9.964166666666667,-0.13916666666666644,0.006633073929240119,11560585,-0.8397058823529412,-10.25,355.0,44.4,56.9,49.5,48.0,0.3400000000000006,0,0.0
1119076,영등포구,문래동,11560605,18.749686023086987,25.740277777777777,1.577222222222222,0.0712561992053955,1249.6875,3324.2429166666666,-0.6471498239517501,-10.33333333333334,-0.09277777777777763,-0.0054580548307466,11560605,2.6573529411764705,29.25,1238.0,51.3,60.9,59.4,61.0,2.7600000000000007,1,1.0
1120052,동작구,노량진2동,11590520,12.567316309007348,23.961805555555557,0.9509722222222221,0.1849642936254695,1254.1875,1765.73625,1.1398118264297494,-9.445277777777783,0.2319444444444443,0.00941129965444315,11590520,-12.033823529411764,-147.0,1149.0,44.3,58.8,55.3,47.8,0.7,0,0.0
1120053,동작구,상도1동,11590530,23.181820154573224,27.081249999999997,1.5540277777777778,0.07114985889959098,722.3125,4455.1172916666665,1.8313596908535494,-10.9175,0.13916666666666644,-0.0005769282942791887,11590530,-0.5102941176470588,-7.75,708.0,45.0,59.9,53.3,54.4,2.1599999999999993,1,0.0
1120054,동작구,상도2동,11590540,6.90813640840657,26.731666666666666,1.67,0.09698977610616115,502.3125,2565.2000000000003,2.632060516520194,-10.884444444444448,0.0,-0.004356173338330688,11590540,-4.583823529411765,-55.25,474.0,39.2,52.0,42.1,45.1,0.7799999999999997,0,0.0
1120055,동작구,상도3동,11590550,15.233124563766507,24.611666666666665,1.298888888888889,0.11528110498754846,401.0,2438.6725,3.4715286502447604,-10.316666666666666,0.09277777777777785,0.004934354786811895,11590550,-3.0941176470588236,-36.5,376.0,38.3,52.7,47.0,46.1,1.770000000000001,1,0.0
1120056,동작구,상도4동,11590560,19.098506904394235,26.234444444444442,1.6236111111111111,0.10305919451458073,410.875,3026.4860416666666,5.144652857878199,-10.366666666666664,-0.09277777777777763,0.005118328143959225,11590560,-0.4676470588235294,-5.0,394.0,43.3,56.2,48.6,49.5,1.1000000000000008,0,0.0
1120063,동작구,사당1동,11590620,14.451570553317929,24.685972222222222,1.2756944444444445,0.15554380247933863,820.875,2329.415625,-0.8320299955247474,-10.031944444444441,-0.2319444444444443,0.00372202105269806,11590620,0.8970588235294118,13.75,809.0,47.8,55.5,52.9,54.8,1.8399999999999999,1,0.0
1120065,동작구,사당3동,11590640,14.068654626193062,27.20875,1.4380555555555556,0.08275520776746917,340.5,2601.1652083333333,3.2704685253916583,-10.945833333333333,0.18555555555555547,-0.000454410972941785,11590640,-1.4705882352941178,-18.0,313.0,33.1,49.6,38.1,36.9,-0.010000000000000852,0,0.0
1120066,동작구,사당4동,11590650,6.629068501612763,25.96,0.9045833333333333,0.09939539392626395,275.375,1510.5283333333334,1.4074185523300304,-9.815000000000001,0.5102777777777779,0.0035165272187526048,11590650,0.052941176470588235,1.0,269.0,,,26.5,37.6,11.100000000000001,1,
1120067,동작구,사당5동,11590651,6.647653090616978,27.467083333333335,1.2061111111111111,0.1050687256845119,182.3125,1355.7777083333333,1.7002493743216007,-10.446944444444444,-0.5566666666666668,0.003008200576175485,11590651,0.7014705882352941,7.75,180.0,,,,,,0,
1120068,동작구,대방동,11590660,13.09173635688705,26.426388888888887,1.4380555555555554,0.08171650835387953,570.875,3738.2591666666667,0.796527286225901,-10.37222222222222,0.0,-0.0029610650186878,11590660,-4.658823529411765,-58.25,516.0,39.8,51.4,49.3,49.4,2.6700000000000004,1,0.0
1120069,동작구,신대방1동,11590670,12.711833634169123,26.028055555555554,1.6004166666666666,0.09165961856202542,407.375,3433.9133333333334,-2.2286672683382456,-9.877222222222219,-0.13916666666666666,-3.7851819014403376e-05,11590670,-0.9352941176470588,-11.0,396.0,42.2,50.0,36.8,44.5,-0.6300000000000011,0,0.0
1120070,동작구,신대방2동,11590680,6.677832763590563,25.44847222222222,1.1829166666666668,0.11351325919514528,556.5,2018.3697916666667,1.1593344728188733,-9.829722222222216,0.04638888888888881,-0.000519373909207782,11590680,-1.1235294117647059,-12.5,517.0,34.8,47.2,39.8,43.1,1.7500000000000007,1,0.0
1120071,동작구,흑석동,11590605,29.434216653158906,27.247638888888886,1.5540277777777778,0.07196160488460174,704.75,3486.679166666667,-2.70676663965115,-10.363611111111108,-0.2319444444444445,-0.001827581249799884,11590605,-5.576470588235294,-70.75,664.0,52.2,58.4,54.9,52.1,-0.38000000000000045,0,0.0
1120072,동작구,노량진1동,11590510,21.936133440605722,25.936666666666667,1.298888888888889,0.09326403576186021,823.0625,3601.20125,4.159399785455225,-9.861666666666665,0.2783333333333331,-0.0027427148227518877,11590510,-6.298529411764706,-79.5,751.0,43.2,59.9,56.9,54.8,3.1799999999999984,1,0.0
1120073,동작구,사당2동,11590630,24.938235698688086,26.998194444444444,1.6468055555555554,0.0759766131295383,749.125,3361.5514583333334,1.4568619359571642,-10.398055555555558,-0.046388888888889035,-0.0018695664394027672,11590630,-3.473529411764706,-41.75,696.0,49.6,61.1,54.3,45.6,-1.8800000000000003,0,0.0
1121052,관악구,보라매동,11620525,14.408108860453453,24.755555555555556,1.577222222222222,0.1284868763304338,520.625,2713.4272916666664,1.2587822790930954,-9.652777777777779,0.09277777777777763,-0.002318786560943198,11620525,0.3352941176470588,-0.25,511.0,45.1,57.6,52.8,54.3,2.2799999999999985,1,0.0
1121054,관악구,청림동,11620545,5.489289645997864,26.456805555555555,0.9973611111111109,0.08971561217720674,203.375,1547.2020833333333,-1.4863570697735078,-10.450277777777774,-0.13916666666666655,-0.001920183073486098,11620545,-0.03823529411764706,0.5,187.0,23.4,32.6,28.3,28.9,1.22,0,0.0
1121057,관악구,행운동,11620575,20.165553710182515,25.718472222222225,1.5540277777777778,0.15445759538201298,659.8125,2639.02,6.6038925796349695,-10.230833333333333,0.046388888888889035,0.003177916268028408,11620575,-1.0455882352941177,-13.5,637.0,48.1,63.4,55.0,51.7,0.24000000000000057,0,0.0
1121058,관악구,낙성대동,11620585,12.783721434087315,23.266805555555557,1.2525,0.15798056876280514,772.3125,1342.89,2.1281126873809253,-8.235277777777778,-0.37111111111111117,-0.004130936772374666,11620585,3.901470588235294,46.25,774.0,,,,,,0,
1121061,관악구,중앙동,11620615,7.1854205640014825,23.629166666666666,1.1133333333333333,0.1557457877815301,426.5,1408.600625,2.1274922053303653,-9.121111111111112,-0.2783333333333333,0.004223310139225833,11620615,-1.3294117647058823,-15.25,411.0,,,,,,0,
1121062,관악구,인헌동,11620625,22.15989096314638,25.775277777777777,1.5076388888888888,0.1322053788988344,476.8125,2399.1054166666668,2.5729958514850075,-10.094444444444441,-0.13916666666666688,-9.99371286656836e-05,11620625,-1.5808823529411764,-18.25,447.0,47.3,57.8,49.9,45.9,-1.2099999999999995,0,0.0
1121063,관악구,남현동,11620630,5.450681789743921,25.980694444444445,1.3452777777777778,0.10762877566508823,384.125,1675.0529166666665,-2.1163635794878415,-10.261388888888888,-0.37111111111111095,-0.002095692748093375,11620630,-0.10294117647058823,-1.5,374.0,36.7,41.7,33.6,33.4,-1.8000000000000014,0,0.0
1121064,관악구,서원동,11620645,17.210679575941803,23.33013888888889,1.577222222222222,0.16663212490697468,610.125,2188.8104166666667,2.688085292560846,-8.9025,0.09277777777777763,-0.0009815838980348768,11620645,-2.8441176470588236,-34.5,576.0,51.1,63.5,54.8,53.4,-0.18000000000000113,0,0.0
1121065,관악구,신원동,11620655,23.356377425072495,23.313055555555554,1.159722222222222,0.1765684317432084,418.125,2035.5610416666666,2.3016895942994573,-8.910555555555554,-0.4638888888888889,0.0045435264320198565,11620655,-1.638235294117647,-20.0,390.0,49.6,53.9,56.3,57.9,2.729999999999999,1,1.0
1121066,관악구,서림동,11620665,17.74618449242736,24.686527777777776,1.6236111111111111,0.18587068944183893,382.4375,2336.315,-0.3634800959658264,-9.960833333333333,-0.09277777777777763,0.0022383463319958496,11620665,-2.125,-28.5,354.0,49.5,59.0,52.7,54.8,0.9599999999999994,0,0.0
1121068,관악구,신사동,11620685,23.72278557518476,23.3975,1.3220833333333333,0.17566689974232036,650.375,3067.6124999999997,4.495539960741585,-8.987222222222226,-0.510277777777778,-0.0011725562210351537,11620685,-4.1382352941176475,-52.75,602.0,55.3,59.7,54.4,54.4,-0.8,0,0.0
1121069,관악구,신림동,11620695,16.623392789300684,21.310000000000002,1.0437499999999997,0.29380011366800873,904.3125,1375.311875,1.474325532509745,-7.745555555555558,0.04638888888888881,-0.004481881989953307,11620695,-6.1308823529411764,-74.0,837.0,,,,,,0,
1121071,관악구,난향동,11620715,9.736172142966184,27.95388888888889,0.8813888888888888,0.1272741059108518,144.3125,1694.030625,0.7226557140676313,-10.321111111111108,-0.4638888888888889,0.0051019786714495835,11620715,-0.21911764705882353,-2.25,137.0,23.3,28.7,23.4,31.7,1.9899999999999995,1,0.0
1121072,관악구,조원동,11620725,16.515684220011966,23.697499999999998,1.46125,0.2120709859423807,695.625,2539.78875,-3.3313684400239296,-9.285,0.13916666666666666,0.0028035204924358736,11620725,-1.6823529411764706,-23.0,662.0,52.5,63.3,54.7,53.4,-0.5899999999999999,0,0.0
1121073,관악구,대학동,11620735,35.92288408259736,21.812777777777775,1.3452777777777776,0.297099803820265,707.625,2412.9075,0.9347873903608317,-8.058888888888891,0.09277777777777785,-0.0050053863850947344,11620735,-4.758823529411765,-57.75,665.0,66.5,76.8,74.4,70.5,0.9600000000000009,0,0.0
1121078,관악구,은천동,11620605,19.113609342473392,24.259444444444448,1.5772222222222223,0.1016741364598312,631.875,3519.8018749999997,4.0666702039421025,-9.285,-0.18555555555555547,0.00270588849540028,11620605,-1.7941176470588236,-22.25,601.0,49.6,59.2,54.4,56.3,1.5299999999999983,1,1.0
1121079,관악구,성현동,11620565,17.110828337957887,26.246805555555554,1.577222222222222,0.11612847230961443,268.0,3551.590833333333,1.6705655463064488,-10.175833333333333,0.09277777777777763,0.000266331218273852,11620565,-3.1558823529411764,-38.0,236.0,39.2,52.6,44.5,44.4,0.7499999999999986,0,0.0
1121080,관악구,청룡동,11620595,21.83307320410905,24.17652777777778,1.2756944444444445,0.15883456920686062,919.3125,2785.8075000000003,0.14718692511523201,-9.41916666666667,-0.04638888888888881,0.00193243269716456,11620595,-3.736764705882353,-41.5,879.0,51.9,61.8,54.4,58.2,1.1500000000000015,0,1.0
1121081,관악구,난곡동,11620775,26.62602443351425,24.519166666666667,1.368472222222222,0.16546519548492405,325.5,3474.2177083333336,8.120173355193728,-9.982222222222227,-0.13916666666666666,0.00038529326827135835,11620775,-1.9852941176470589,-23.75,299.0,46.4,59.2,54.7,53.9,1.8,1,0.0
1121082,관악구,삼성동,11620745,20.665303035329764,26.211805555555557,1.3916666666666666,0.13609215439475447,310.75,3203.6185416666667,2.6377272626738026,-10.603055555555557,0.37111111111111117,-0.0008160605581340463,11620745,-2.373529411764706,-30.0,290.0,37.8,55.8,50.0,43.9,1.2500000000000007,1,0.0
1121083,관악구,미성동,11620765,27.012899992042207,25.10111111111111,1.4380555555555556,0.10392626323749118,489.625,3830.739791666667,0.24531112702669233,-9.64611111111111,0.09277777777777785,-0.0039306700100416175,11620765,-2.5294117647058822,-28.25,463.0,47.5,59.5,51.5,53.4,0.9699999999999995,0,0.0
1122051,서초구,서초1동,11650510,10.440886304436178,26.850416666666668,1.46125,0.10788411856987344,961.8125,2242.189375,-0.2801059422056902,-10.758611111111108,0.046388888888889035,-0.0039817689585152916,11650510,-1.8985294117647058,-21.75,928.0,43.0,55.3,46.5,52.1,1.8500000000000008,1,0.0
1122052,서초구,서초2동,11650520,10.292318769360897,26.966527777777777,1.4844444444444445,0.10272407694868187,1559.75,2336.41125,2.57369579461154,-10.748055555555553,-0.1855555555555557,-0.0011517133660205736,11650520,-4.291176470588235,-50.5,1475.0,47.5,57.9,51.6,56.0,1.9200000000000004,1,1.0
1122053,서초구,서초3동,11650530,25.193539918680727,27.345972222222223,1.6468055555555554,0.08903894723012576,2014.125,3730.7435416666667,-4.950968726250348,-10.853611111111107,-0.046388888888889035,0.0031805190271982364,11650530,-7.473529411764706,-83.75,1918.0,58.5,67.6,61.5,64.1,1.069999999999999,0,0.0
1122054,서초구,서초4동,11650531,13.995244713678883,28.340833333333332,1.5076388888888888,0.020756777065236036,919.25,3176.987916666667,-3.511600538468876,-11.196666666666665,-0.04638888888888881,-0.00028023905018504866,11650531,-0.37941176470588234,-5.75,902.0,40.5,50.4,45.7,46.3,1.2699999999999996,1,0.0
1122055,서초구,잠원동,11650540,12.299343284741184,28.833194444444445,1.67,0.08847670452872533,822.25,3321.3352083333334,-2.295908791704589,-11.396944444444443,0.0,-0.0010265563399701333,11650540,-5.685294117647059,-70.25,774.0,43.5,54.6,44.1,50.8,1.1399999999999992,0,0.0
1122056,서초구,반포본동,11650550,0.2845008407355753,32.203611111111115,0.62625,0.03830660374570903,140.125,898.2018750000001,-0.2562239036933728,-10.131666666666668,-0.2319444444444445,-0.0001335513793968776,11650550,-2.6558823529411764,-33.25,128.0,,,,,,0,
1122057,서초구,반포1동,11650560,13.676615353036595,27.588194444444447,1.6004166666666666,0.1049769390902967,762.75,3301.69875,-5.151564039406523,-11.006944444444446,-0.13916666666666666,-0.002335186273364917,11650560,-2.0176470588235293,-23.0,721.0,46.3,53.9,45.0,49.8,0.16000000000000014,0,0.0
1122058,서초구,반포2동,11650570,3.589523348164477,31.360277777777775,1.1829166666666668,0.02891072620257235,196.0625,2127.938125,-0.5973800296622871,-12.631111111111107,0.04638888888888881,0.0016917847288690988,11650570,3.9073529411764705,43.25,199.0,13.1,28.3,19.3,28.8,3.810000000000001,1,0.0
1122059,서초구,반포3동,11650580,9.208572710498053,29.184444444444445,1.3916666666666666,0.04680490059092256,362.875,2181.7131249999998,0.3784101345594504,-11.199444444444442,0.1855555555555557,-0.00044936054311826845,11650580,-2.1882352941176473,-27.25,332.0,27.5,42.7,31.4,36.9,1.689999999999999,1,0.0
1122060,서초구,반포4동,11650581,12.94496637314026,28.64777777777778,1.4844444444444442,0.0676201939814169,958.125,2496.469791666667,1.005622809275037,-11.384444444444448,-0.37111111111111117,-0.013885449007620267,11650581,-6.229411764705882,-71.0,895.0,43.5,50.4,44.7,46.6,0.3600000000000009,0,0.0
1122061,서초구,방배본동,11650590,11.601338880005073,28.274166666666666,1.298888888888889,0.06591442991751553,533.0625,2178.8079166666666,-2.3476777600101446,-11.342222222222219,0.18555555555555547,0.0019912528472823543,11650590,-2.448529411764706,-28.25,500.0,32.5,46.6,39.4,42.4,2.249999999999999,1,0.0
1122062,서초구,방배1동,11650600,8.749077772492106,27.902361111111112,1.2293055555555554,0.09734126020409288,577.0625,1684.9670833333332,-1.586488878317546,-11.291944444444443,-0.04638888888888881,0.003353633799668576,11650600,2.5455882352941175,25.75,563.0,33.6,45.0,36.3,35.2,-0.38999999999999985,0,0.0
1122063,서초구,방배2동,11650610,10.297529063832002,26.950555555555553,0.9045833333333333,0.07914727333516267,694.9375,2737.2016666666664,-2.6600581276640067,-9.897222222222215,-0.4175,0.003815287480890925,11650610,-2.789705882352941,-35.0,660.0,35.3,38.9,38.7,45.4,3.0100000000000007,1,0.0
1122064,서초구,방배3동,11650620,15.990700704517653,30.378611111111113,1.3916666666666666,0.06494238995130627,277.5,2620.9525,1.3297097020758013,-11.962777777777777,-0.2783333333333333,-0.0005536702563374157,11650620,-0.8176470588235294,-8.25,267.0,31.0,40.6,27.5,30.9,-1.3400000000000005,0,0.0
1122065,서초구,방배4동,11650621,12.300467411483337,27.65125,1.1365277777777778,0.0771293455543611,712.0625,2474.220625,0.7918429548111021,-10.9925,0.046388888888889035,0.0017253318502583465,11650621,-2.222058823529412,-24.0,683.0,34.2,47.4,42.6,44.2,2.5200000000000005,1,0.0
1122066,서초구,양재1동,11650651,16.76514061605903,28.64277777777778,1.6468055555555554,0.10920872773277267,1156.5625,4180.94125,1.064718767881942,-11.155000000000001,-0.046388888888889035,0.001864984641862355,11650651,-0.2691176470588235,-7.75,1125.0,48.2,60.4,52.9,58.2,2.25,1,1.0
1122067,서초구,양재2동,11650652,18.233679823780705,26.113055555555555,1.46125,0.16807652078355254,1512.125,2609.873958333333,0.7865292413274823,-11.069444444444443,-0.046388888888889035,-0.01799014123587206,11650652,-4.897058823529412,-60.75,1436.0,54.3,65.4,62.8,58.4,0.9699999999999995,0,1.0
1122068,서초구,내곡동,11650660,6.537845224553644,30.585,1.3916666666666666,0.09463202245366359,478.75,1700.3983333333333,0.11708732867048877,-12.265555555555554,0.1855555555555557,-0.002041162250765241,11650660,-0.9058823529411765,-10.25,466.0,28.4,44.5,35.7,36.0,1.4000000000000008,1,0.0
1123051,강남구,신사동,11680510,16.217449330492375,27.721805555555555,1.6004166666666666,0.08483732414209195,1539.6875,1730.9202083333332,2.0923235612374693,-11.380833333333332,-0.13916666666666666,0.000982390610666184,11680510,0.21911764705882353,6.0,1485.0,49.5,61.2,52.2,50.5,-0.6,0,0.0
1123052,강남구,논현1동,11680521,20.575611241850627,23.134166666666665,1.577222222222222,0.19387401182357356,1831.625,2099.139791666667,-1.729555817034587,-9.780000000000001,-0.09277777777777763,0.00301855148315075,11680521,-3.3588235294117648,-39.75,1779.0,64.1,72.9,65.9,70.2,1.1300000000000026,0,0.0
1123053,강남구,논현2동,11680531,22.664131779412163,24.73027777777778,1.5076388888888888,0.1437022012803082,1966.625,2289.9816666666666,0.6284031078423453,-9.74722222222222,-0.13916666666666688,-0.007637560238238444,11680531,-6.35,-75.5,1847.0,60.6,69.3,69.0,68.1,2.219999999999998,1,0.0
1123058,강남구,삼성1동,11680580,12.710385814246436,28.319444444444443,1.368472222222222,0.07401941830815965,1432.875,1932.6589583333334,1.1031172603960204,-10.941111111111109,0.04638888888888881,-0.0012866406166311406,11680580,-3.238235294117647,-35.5,1374.0,42.0,55.4,52.7,54.3,3.4199999999999995,1,0.0
